Time	Flow_BTPS	O2	CO2	N2	MMss	SampleFlow	MMms	DelayO2	DelayMMss	(SPW_V3.2.0;DSR=Set3;T=31.18;P=959;BTPS=True;H=0;FT=30;FH=60;BT=37;BH=80;ByH=0;ManBTPS=False;ManFIC=1;FIC=True;FEC=True;CO2C=True;VS=25;Pre=24;Post=22;SFC=True;O2RTC=True;O2RT=0.03;MMssRTC=True;MMssRT=0.03;O2=0.611;CO2=0.0462;MMss=0.693)
955	0.925112915039062	20.88679	0.0820688	78.09698	28.56832	-0.00362055468559265	28.92325	0.5533747	0.6317368
960	0.927014526367188	20.88637	0.08214839	78.09733	28.56802	-0.00362146472930908	28.92332	0.5534365	0.6318088
965	0.928873168945312	20.88614	0.08219367	78.09751	28.5678	-0.00362202119827271	28.9234	0.5534914	0.6318694
970	0.930714294433594	20.8863	0.08237389	78.09717	28.56765	-0.00362195301055908	28.92349	0.5535741	0.6321046
975	0.932543151855469	20.88681	0.08253974	78.0965	28.56758	-0.00362170028686523	28.92357	0.553711	0.6325182
980	0.934314208984375	20.88745	0.08253978	78.09586	28.56758	-0.00362170934677124	28.92366	0.5538919	0.6326991
985	0.935993957519531	20.88837	0.08253985	78.09496	28.56767	-0.00362171649932861	28.92374	0.5540818	0.6328828
990	0.937537292480469	20.88949	0.08253994	78.09386	28.56783	-0.00362122845649719	28.92384	0.5542523	0.6330469
995	0.93894873046875	20.89074	0.08254003	78.09261	28.56807	-0.00362074136734009	28.92394	0.5543973	0.6331883
1000	0.940243103027344	20.89207	0.08254012	78.09131	28.56837	-0.00362027788162231	28.92403	0.5545257	0.6334841
1005	0.941426330566406	20.89339	0.08254022	78.09	28.56869	-0.00361963844299316	28.92411	0.5546483	0.6337736
1010	0.942464477539062	20.89466	0.08254032	78.08875	28.56902	-0.00361812591552734	28.92417	0.5549337	0.6338863
1015	0.943301574707031	20.89581	0.08254041	78.0876	28.5694	-0.00361623907089233	28.92421	0.5552036	0.6339799
1020	0.943888977050781	20.8968	0.08254048	78.08662	28.5698	-0.00361496043205261	28.92427	0.5554469	0.6338754
1025	0.944250732421875	20.89758	0.08254053	78.08585	28.57018	-0.00361383557319641	28.92433	0.5556641	0.6337466
1030	0.944432434082031	20.89811	0.08254058	78.08533	28.57051	-0.00361244416236877	28.9244	0.5556964	0.6339512
1035	0.944453002929687	20.89837	0.08254059	78.08508	28.57081	-0.00361110520362854	28.92449	0.5557299	0.6338158
1040	0.944297424316406	20.8985	0.08254061	78.08495	28.57107	-0.00360988783836365	28.92458	0.5557696	0.633684
1045	0.943904418945313	20.89832	0.08254059	78.08512	28.5713	-0.00360886383056641	28.92463	0.5559803	0.6337214
1050	0.9432685546875	20.89783	0.08254056	78.08561	28.57146	-0.00360784769058228	28.92467	0.5561859	0.6337565
1055	0.942405822753906	20.89704	0.0825405	78.0864	28.5715	-0.00360738396644592	28.92472	0.5562202	0.6339692
1060	0.941333740234375	20.89617	0.08254043	78.08726	28.57147	-0.00360728216171265	28.9248	0.5562689	0.634199
1065	0.940028503417969	20.89522	0.08254036	78.08819	28.57135	-0.003607346534729	28.9249	0.5563422	0.6342812
1070	0.938507751464844	20.89405	0.08254027	78.08934	28.57116	-0.00360810661315918	28.92498	0.5564376	0.6343804
1075	0.936768432617187	20.89272	0.08254018	78.09065	28.57088	-0.00360934615135193	28.92505	0.5565435	0.6344861
1080	0.934872192382812	20.89131	0.08254007	78.09206	28.57052	-0.00361108493804932	28.92516	0.5568188	0.6345896
1085	0.932820861816406	20.88985	0.08253996	78.0935	28.5701	-0.00361332726478577	28.92532	0.5570885	0.6346856
1090	0.930598815917969	20.88841	0.08253986	78.09492	28.56964	-0.00361581349372864	28.92548	0.5571794	0.6347728
1095	0.928191345214844	20.88705	0.08253975	78.09627	28.56916	-0.0036185040473938	28.92562	0.5572619	0.6348551
1100	0.925657287597656	20.88562	0.08253965	78.09767	28.5687	-0.00362157964706421	28.92579	0.5571741	0.6347668
1105	0.923089172363281	20.88437	0.08253955	78.09891	28.56824	-0.00362546634674072	28.92592	0.5570862	0.6346719
